workerId	retainerRateDollars	retainerMillis	postTime	startTime
A3SX229VS1X6B6	0.50000	600000	2017-03-21 23:47:38	2017-03-21 23:47:48
A2U83S62P8SZ6T	0.50000	600000	2017-02-19 06:14:31	2017-02-19 06:14:55
A2TY9UFU76QU6K	0.50000	600000	2017-03-01 12:48:49	2017-03-01 12:49:40
AXLMOFXKXSU0B	0.50000	600000	2017-03-02 14:30:49	2017-03-02 14:34:55
A3SX229VS1X6B6	0.50000	600000	2017-03-05 23:09:26	2017-03-05 23:10:15
A27GZN1JOOIAUW	0.50000	600000	2017-01-13 09:23:26	2017-01-13 09:23:38
AXLMOFXKXSU0B	0.50000	600000	2017-02-07 12:32:59	2017-02-07 12:34:24
A13XXMDHOULEZ7	0.50000	600000	2017-02-11 14:08:46	2017-02-11 14:09:05
A2MD4K1YFYBLZN	0.50000	600000	2017-03-09 14:58:18	2017-03-09 15:08:48
A17AH7B74XRKX1	0.15000	600000	2016-10-06 13:05:51	2016-10-06 13:13:17
A142ZRU284W9O	0.50000	600000	2016-12-13 12:46:19	2016-12-13 12:47:43
AXLMOFXKXSU0B	0.50000	600000	2016-12-13 21:55:10	2016-12-13 21:56:14
A1R0689JPSQ3OF	0.15000	600000	2016-11-20 21:33:10	2016-11-20 21:33:48
A15SPRQ2HRRZMQ	0.15000	600000	2016-12-06 05:32:39	2016-12-06 05:40:13
A2EOOF9D135HQ1	0.15000	600000	2016-12-07 00:26:19	2016-12-07 00:30:06
AXLMOFXKXSU0B	0.15000	600000	2016-12-09 20:53:01	2016-12-09 21:04:43
A3POLV08XTYAMD	0.50000	600000	2016-12-11 21:54:16	2016-12-11 21:54:51
A142ZRU284W9O	0.50000	600000	2016-12-30 20:33:22	2016-12-30 20:47:35
AXLMOFXKXSU0B	0.15000	600000	2016-11-20 18:47:20	2016-11-20 18:50:29
A3CTRPYM593S4J	0.15000	600000	2016-12-02 06:25:22	2016-12-02 06:25:43
A142ZRU284W9O	0.50000	600000	2016-12-15 03:59:51	2016-12-15 04:00:37
A3D2SUT0WZXWH2	0.50000	600000	2017-01-13 10:07:08	2017-01-13 10:07:27
AXLMOFXKXSU0B	0.50000	600000	2017-02-20 08:53:21	2017-02-20 08:53:59
A3SX229VS1X6B6	0.50000	600000	2017-02-18 13:47:11	2017-02-18 13:48:18
A2EOOF9D135HQ1	0.50000	600000	2017-02-19 02:35:51	2017-02-19 02:36:38
A13XXMDHOULEZ7	0.50000	600000	2017-03-09 10:21:08	2017-03-09 10:30:31
A3SX229VS1X6B6	0.50000	600000	2017-03-16 22:30:48	2017-03-16 22:38:30
A3PPRVK6XK6GP5	0.50000	600000	2017-03-21 01:31:48	2017-03-21 01:32:02
A3SX229VS1X6B6	0.50000	600000	2017-03-20 01:56:19	2017-03-20 01:56:28
A3SX229VS1X6B6	0.50000	600000	2017-03-23 17:28:39	2017-03-23 17:28:56
A2MUK3OT1Z7JML	0.15000	600000	2016-10-09 02:26:04	2016-10-09 02:31:22
A1KEA2Z47S3UPI	0.15000	600000	2016-10-18 17:22:34	2016-10-18 17:25:32
AMWIBULQ4S8K3	0.15000	600000	2016-11-30 07:36:59	2016-11-30 07:38:25
AXLMOFXKXSU0B	0.15000	600000	2016-12-01 21:04:42	2016-12-01 21:08:07
A2TBYS8SWXN6M4	0.15000	600000	2016-12-09 06:31:03	2016-12-09 06:37:15
A3PPRVK6XK6GP5	0.50000	600000	2017-03-01 23:54:48	2017-03-01 23:56:15
A3SX229VS1X6B6	0.50000	600000	2017-03-04 17:53:27	2017-03-04 17:53:44
A12SMSQ6D5227J	0.50000	600000	2017-01-13 20:18:36	2017-01-13 20:21:21
A13XXMDHOULEZ7	0.50000	600000	2017-02-04 16:52:23	2017-02-04 16:53:42
A3PPRVK6XK6GP5	0.50000	600000	2017-02-08 03:55:29	2017-02-08 03:56:42
AXLMOFXKXSU0B	0.50000	600000	2017-02-10 21:26:46	2017-02-10 21:26:58
A109CH3492UU42	0.50000	600000	2017-02-16 01:20:11	2017-02-16 01:20:36
A3POLV08XTYAMD	0.50000	600000	2017-03-08 23:58:18	2017-03-09 00:02:32
A13XXMDHOULEZ7	0.50000	600000	2017-03-16 06:47:28	2017-03-16 06:47:51
A3PPRVK6XK6GP5	0.50000	600000	2017-03-17 04:25:28	2017-03-17 04:26:37
A3PPRVK6XK6GP5	0.50000	600000	2017-03-19 03:51:08	2017-03-19 03:51:23
AXLMOFXKXSU0B	0.50000	600000	2017-03-18 10:44:08	2017-03-18 10:48:00
A3SX229VS1X6B6	0.50000	600000	2017-03-20 14:54:48	2017-03-20 14:55:00
A3BBRXT3MV7CXB	0.15000	600000	2016-10-09 00:25:00	2016-10-09 00:26:44
A1QO6XGBJDZI8	0.15000	600000	2016-11-09 22:34:17	2016-11-09 22:40:07
A109CH3492UU42	0.15000	600000	2016-12-02 22:32:13	2016-12-02 22:32:29
A12LSQUVWIJVMV	0.15000	600000	2016-12-06 04:24:49	2016-12-06 04:25:43
A2EOOF9D135HQ1	0.50000	600000	2017-02-11 01:37:16	2017-02-11 01:37:33
AXLMOFXKXSU0B	0.50000	600000	2017-02-19 09:07:41	2017-02-19 09:16:44
A3D2SUT0WZXWH2	0.50000	600000	2017-02-17 22:51:51	2017-02-17 22:53:09
A3PPRVK6XK6GP5	0.50000	600000	2017-03-20 00:56:08	2017-03-20 00:57:05
A3NHJPE6326P9V	0.50000	600000	2017-03-15 01:23:38	2017-03-15 01:39:00
A1OBB3PWYWK9KK	0.15000	600000	2016-10-06 02:00:30	2016-10-06 02:00:53
A3RL02A3JRAUS4	0.15000	600000	2016-10-18 19:18:10	2016-10-18 19:18:38
A27GZN1JOOIAUW	0.15000	600000	2016-12-06 07:49:10	2016-12-06 07:51:03
AYD2LKV6C5F2S	0.15000	600000	2016-12-09 18:19:03	2016-12-09 18:31:39
AXLMOFXKXSU0B	0.50000	600000	2016-12-15 20:38:11	2016-12-15 20:40:47
A3D2SUT0WZXWH2	0.50000	600000	2016-12-31 19:18:22	2016-12-31 19:18:35
A1C4Z1S9A2DD45	0.15000	600000	2016-11-15 04:51:08	2016-11-15 04:52:39
A714FAI9LIUO6	0.15000	600000	2016-11-15 11:05:31	2016-11-15 11:05:49
A12SMSQ6D5227J	0.50000	600000	2017-02-03 16:27:51	2017-02-03 16:28:04
A3SX229VS1X6B6	0.50000	600000	2017-02-17 05:35:11	2017-02-17 05:49:21
A3D2SUT0WZXWH2	0.50000	600000	2017-02-17 13:47:11	2017-02-17 13:56:30
A3PPRVK6XK6GP5	0.50000	600000	2017-02-18 22:09:21	2017-02-18 22:14:06
A2EOOF9D135HQ1	0.50000	600000	2017-02-17 23:59:11	2017-02-18 00:00:01
A2EOOF9D135HQ1	0.50000	600000	2017-02-20 20:50:51	2017-02-20 20:51:34
AXLMOFXKXSU0B	0.50000	600000	2017-03-02 09:22:49	2017-03-02 09:25:39
A2TY9UFU76QU6K	0.50000	600000	2017-03-16 13:05:28	2017-03-16 13:06:38
A2V9QJ90P9WHXW	0.50000	600000	2017-03-21 03:17:48	2017-03-21 03:18:23
A13XXMDHOULEZ7	0.50000	600000	2017-03-22 19:42:28	2017-03-22 19:42:44
A3D2SUT0WZXWH2	0.50000	600000	2017-03-14 16:21:28	2017-03-14 16:34:52
A2AAY4VT9L71SY	0.15000	600000	2016-10-06 02:24:01	2016-10-06 02:25:21
A1VPE05UDNFKGV	0.15000	600000	2016-10-09 18:42:00	2016-10-09 18:52:56
AN39ZUWGXHKBN	0.15000	600000	2016-11-09 14:00:57	2016-11-09 14:12:56
A2435PZYVK2552	0.50000	600000	2016-12-13 05:23:20	2016-12-13 05:24:38
A114RGAXGGF87S	0.15000	600000	2016-11-18 04:19:39	2016-11-18 04:20:56
A1KFK92GEFQ9F5	0.15000	600000	2016-12-01 04:45:55	2016-12-01 04:53:25
A2EOOF9D135HQ1	0.15000	600000	2016-12-02 17:21:33	2016-12-02 17:22:36
AXLMOFXKXSU0B	0.50000	600000	2017-03-03 14:50:53	2017-03-03 14:51:55
A3SX229VS1X6B6	0.50000	600000	2017-03-02 04:32:19	2017-03-02 04:32:41
A3POLV08XTYAMD	0.50000	600000	2017-03-05 15:41:57	2017-03-05 15:44:44
A2EOOF9D135HQ1	0.50000	600000	2017-03-06 04:10:36	2017-03-06 04:11:20
A3SX229VS1X6B6	0.50000	600000	2017-03-07 17:36:47	2017-03-07 17:37:00
A3D2SUT0WZXWH2	0.50000	600000	2017-02-07 18:38:49	2017-02-07 18:39:12
A3D2SUT0WZXWH2	0.50000	600000	2017-03-09 05:51:18	2017-03-09 05:51:49
A3PPRVK6XK6GP5	0.50000	600000	2017-03-15 08:51:08	2017-03-15 09:01:35
A2V9QJ90P9WHXW	0.50000	600000	2017-03-17 01:28:58	2017-03-17 01:30:10
A3PPRVK6XK6GP5	0.50000	600000	2017-03-19 04:23:58	2017-03-19 04:36:16
A3POLV08XTYAMD	0.50000	600000	2017-03-18 15:25:08	2017-03-18 15:32:53
A2TY9UFU76QU6K	0.50000	600000	2017-03-21 11:24:38	2017-03-21 11:35:03
A2EOOF9D135HQ1	0.50000	600000	2017-03-20 15:34:18	2017-03-20 15:34:46
AG4H1QSWWGU20	0.15000	600000	2016-11-09 04:00:57	2016-11-09 04:07:46
A2EOOF9D135HQ1	0.15000	600000	2016-11-20 18:06:20	2016-11-20 18:06:57
AXLMOFXKXSU0B	0.15000	600000	2016-12-02 08:12:13	2016-12-02 08:13:21
A2TY9UFU76QU6K	0.50000	600000	2016-12-30 16:46:12	2016-12-30 16:46:44
A3POLV08XTYAMD	0.50000	600000	2017-01-13 04:42:18	2017-01-13 04:50:27
A2TY9UFU76QU6K	0.50000	600000	2017-03-04 16:54:57	2017-03-04 16:55:45
A3D2SUT0WZXWH2	0.50000	600000	2017-03-05 17:44:37	2017-03-05 17:45:25
AXLMOFXKXSU0B	0.50000	600000	2017-03-17 12:38:59	2017-03-17 12:39:26
A282R176GJZZLF	0.15000	600000	2016-10-06 13:13:22	2016-10-06 13:14:55
A3POLV08XTYAMD	0.50000	600000	2016-12-12 23:00:38	2016-12-12 23:00:46
A3BBDCU69807T2	0.50000	600000	2016-12-13 10:47:00	2016-12-13 10:47:24
AXLMOFXKXSU0B	0.50000	600000	2016-12-15 12:27:11	2016-12-15 12:28:03
A1C4Z1S9A2DD45	0.50000	600000	2017-02-08 00:22:09	2017-02-08 00:23:16
AXLMOFXKXSU0B	0.50000	600000	2017-02-19 10:59:31	2017-02-19 11:02:40
A3SX229VS1X6B6	0.50000	600000	2017-03-05 20:53:37	2017-03-05 20:53:54
AXLMOFXKXSU0B	0.50000	600000	2017-03-19 11:13:58	2017-03-19 11:14:29
A3POLV08XTYAMD	0.50000	600000	2017-03-21 05:48:18	2017-03-21 05:49:44
A3ENNVSWZIXWDG	0.50000	600000	2017-03-24 11:24:58	2017-03-24 11:33:37
A3SX229VS1X6B6	0.50000	600000	2017-03-24 00:42:29	2017-03-24 00:42:36
A3D2SUT0WZXWH2	0.50000	600000	2017-03-08 07:36:18	2017-03-08 07:36:39
AY7WPVKHVNBLG	0.15000	600000	2016-10-09 13:41:51	2016-10-09 13:45:09
AXLMOFXKXSU0B	0.50000	600000	2016-12-13 08:57:50	2016-12-13 08:58:14
AXLMOFXKXSU0B	0.50000	600000	2016-12-31 09:44:02	2016-12-31 09:52:05
A3D2SUT0WZXWH2	0.50000	600000	2016-12-30 17:28:42	2016-12-30 17:29:57
AAWX7QFQUNM6D	0.50000	600000	2017-03-02 16:13:29	2017-03-02 16:17:13
A3PPRVK6XK6GP5	0.50000	600000	2017-02-04 21:25:13	2017-02-04 21:26:03
A3D2SUT0WZXWH2	0.50000	600000	2017-02-09 00:04:29	2017-02-09 00:05:38
A3BBDCU69807T2	0.50000	600000	2017-03-24 03:54:18	2017-03-24 03:54:30
A3SX229VS1X6B6	0.50000	600000	2017-03-14 16:37:28	2017-03-14 16:37:47
A2U83S62P8SZ6T	0.50000	600000	2017-03-21 23:33:49	2017-03-21 23:34:30
AXLMOFXKXSU0B	0.50000	600000	2017-03-22 08:57:29	2017-03-22 08:57:50
A1V6P1ZE6Q8YEW	0.15000	600000	2016-10-10 20:07:44	2016-10-10 20:09:33
A142ZRU284W9O	0.15000	600000	2016-12-02 02:41:12	2016-12-02 02:43:05
A3DAJROQC1BLNI	0.15000	600000	2016-12-02 01:10:12	2016-12-02 01:21:16
A142ZRU284W9O	0.15000	600000	2016-12-09 04:43:14	2016-12-09 04:44:29
A2EOOF9D135HQ1	0.50000	600000	2016-12-11 13:05:37	2016-12-11 13:05:50
A3D2SUT0WZXWH2	0.50000	600000	2017-01-13 09:23:26	2017-01-13 09:26:38
A2MD4K1YFYBLZN	0.50000	600000	2017-01-13 02:12:56	2017-01-13 02:24:12
A2EOOF9D135HQ1	0.50000	600000	2017-02-05 23:24:58	2017-02-05 23:35:07
A3PPRVK6XK6GP5	0.50000	600000	2017-02-18 19:35:41	2017-02-18 19:55:43
A3SX229VS1X6B6	0.50000	600000	2017-03-05 00:05:27	2017-03-05 00:05:41
A2EOOF9D135HQ1	0.50000	600000	2017-03-05 19:06:46	2017-03-05 19:07:09
AAWX7QFQUNM6D	0.50000	600000	2017-03-06 16:15:47	2017-03-06 16:16:23
A3SX229VS1X6B6	0.50000	600000	2017-03-07 17:58:07	2017-03-07 18:05:12
AAWX7QFQUNM6D	0.50000	600000	2017-03-10 05:52:08	2017-03-10 05:56:37
A3BBDCU69807T2	0.50000	600000	2017-03-22 08:49:48	2017-03-22 08:50:14
A3PPRVK6XK6GP5	0.15000	600000	2016-12-02 22:15:44	2016-12-02 22:27:09
A2EOOF9D135HQ1	0.15000	600000	2016-12-02 04:13:32	2016-12-02 04:16:32
A2VLOL5DA4M2T1	0.15000	600000	2016-12-10 20:17:51	2016-12-10 20:18:05
A109CH3492UU42	0.50000	600000	2016-12-31 23:47:32	2016-12-31 23:48:23
AXLMOFXKXSU0B	0.15000	600000	2016-11-15 16:29:52	2016-11-15 16:30:40
AAWX7QFQUNM6D	0.50000	600000	2017-02-17 16:46:52	2017-02-17 16:48:34
A3D2SUT0WZXWH2	0.50000	600000	2017-02-18 11:03:11	2017-02-18 11:10:57
A13XXMDHOULEZ7	0.50000	600000	2017-03-04 04:56:15	2017-03-04 04:56:52
A3PPRVK6XK6GP5	0.50000	600000	2017-01-13 03:47:18	2017-01-13 03:48:22
A3SX229VS1X6B6	0.50000	600000	2017-03-09 21:40:08	2017-03-09 21:41:51
A3SX229VS1X6B6	0.50000	600000	2017-03-14 02:08:28	2017-03-14 02:09:05
A142ZRU284W9O	0.50000	600000	2016-12-11 09:21:57	2016-12-11 09:25:19
A3SDFAOJW87FGP	0.50000	600000	2016-12-13 00:30:49	2016-12-13 00:35:18
A13XXMDHOULEZ7	0.50000	600000	2017-03-02 09:49:49	2017-03-02 09:50:18
AXLMOFXKXSU0B	0.50000	600000	2017-03-13 21:20:18	2017-03-13 21:20:29
A2TY9UFU76QU6K	0.50000	600000	2017-03-20 17:20:19	2017-03-20 17:21:34
A3SX229VS1X6B6	0.50000	600000	2017-03-21 21:36:38	2017-03-21 21:45:06
A2EOOF9D135HQ1	0.15000	600000	2016-10-06 03:24:41	2016-10-06 03:29:14
A1A1A9UHNQCI9Y	0.15000	600000	2016-10-09 03:05:19	2016-10-09 03:06:11
A27GZN1JOOIAUW	0.15000	600000	2016-11-09 16:21:08	2016-11-09 16:35:33
A1R0689JPSQ3OF	0.15000	600000	2016-11-20 16:59:36	2016-11-20 17:11:47
A3PPRVK6XK6GP5	0.15000	600000	2016-12-01 08:44:06	2016-12-01 08:45:05
AXLMOFXKXSU0B	0.50000	600000	2016-12-14 14:06:51	2016-12-14 14:07:17
A3D2SUT0WZXWH2	0.50000	600000	2016-12-30 12:37:52	2016-12-30 12:38:14
A3BBDCU69807T2	0.50000	600000	2016-12-31 03:09:02	2016-12-31 03:11:15
A2EOOF9D135HQ1	0.50000	600000	2017-03-02 07:39:19	2017-03-02 07:40:28
A3SX229VS1X6B6	0.50000	600000	2017-03-03 20:48:42	2017-03-03 20:49:17
AAWX7QFQUNM6D	0.50000	600000	2017-01-13 09:40:46	2017-01-13 09:42:05
A3BBDCU69807T2	0.50000	600000	2017-01-19 03:50:30	2017-01-19 03:50:56
A3SX229VS1X6B6	0.50000	600000	2017-02-19 20:31:01	2017-02-19 20:31:45
A3D2SUT0WZXWH2	0.50000	600000	2017-03-10 23:51:58	2017-03-10 23:52:43
AXLMOFXKXSU0B	0.50000	600000	2017-03-19 09:32:38	2017-03-19 09:36:28
A3POLV08XTYAMD	0.50000	600000	2017-03-20 04:07:19	2017-03-20 04:10:17
AB66CTVQ90RCV	0.15000	600000	2016-10-09 02:34:59	2016-10-09 02:36:18
A19A0XUGZS7RAZ	0.15000	600000	2016-10-09 14:30:00	2016-10-09 14:42:53
A1R0689JPSQ3OF	0.15000	600000	2016-11-30 18:02:29	2016-11-30 18:03:17
A27GZN1JOOIAUW	0.15000	600000	2016-12-02 19:08:53	2016-12-02 19:09:26
A109CH3492UU42	0.15000	600000	2016-12-09 02:18:23	2016-12-09 02:18:33
A2WYJOE2OUCAQ2	0.15000	600000	2016-12-09 16:31:34	2016-12-09 16:32:22
A2KNGJAR5Y0HYW	0.15000	600000	2016-12-10 00:08:30	2016-12-10 00:12:45
A2EOOF9D135HQ1	0.50000	600000	2016-12-11 12:00:37	2016-12-11 12:00:48
ANN3SQMLKLP4X	0.50000	600000	2016-12-13 05:01:49	2016-12-13 05:04:50
A3POLV08XTYAMD	0.50000	600000	2016-12-15 17:57:21	2016-12-15 17:57:54
A3D2SUT0WZXWH2	0.50000	600000	2016-12-30 19:56:52	2016-12-30 19:58:03
A1JV64BL3WCK0G	0.15000	600000	2016-11-15 14:42:51	2016-11-15 14:43:07
A3PPRVK6XK6GP5	0.50000	600000	2017-02-16 02:58:01	2017-02-16 03:02:35
AXLMOFXKXSU0B	0.50000	600000	2017-02-17 15:04:01	2017-02-17 15:04:47
A3SX229VS1X6B6	0.50000	600000	2017-03-02 02:22:29	2017-03-02 02:23:00
A3D2SUT0WZXWH2	0.50000	600000	2017-03-02 23:21:43	2017-03-02 23:23:44
A3BZVFD82AVLT8	0.50000	600000	2017-01-13 03:05:16	2017-01-13 03:07:51
A2EOOF9D135HQ1	0.50000	600000	2017-03-07 20:30:36	2017-03-07 20:30:59
AAWX7QFQUNM6D	0.50000	600000	2017-03-08 09:33:39	2017-03-08 09:38:47
A13XXMDHOULEZ7	0.50000	600000	2017-03-09 06:10:08	2017-03-09 06:13:51
AX06ZUCRNSGB3	0.15000	600000	2016-10-10 19:46:27	2016-10-10 19:47:09
ALKTFSXB7CRL	0.15000	600000	2016-11-09 14:18:57	2016-11-09 14:25:43
A292IMAU5EW3MN	0.50000	600000	2016-12-13 12:09:30	2016-12-13 12:21:58
A1R0689JPSQ3OF	0.50000	600000	2016-12-30 03:17:52	2016-12-30 03:18:39
A2VLOL5DA4M2T1	0.15000	600000	2016-11-15 14:59:02	2016-11-15 14:59:25
A3HMDGRGC5JB7E	0.15000	600000	2016-11-30 12:56:18	2016-11-30 13:11:09
AXLMOFXKXSU0B	0.15000	600000	2016-12-01 14:42:46	2016-12-01 14:53:18
AXLMOFXKXSU0B	0.15000	600000	2016-12-01 12:44:56	2016-12-01 12:45:22
A12LSQUVWIJVMV	0.15000	600000	2016-12-06 03:35:21	2016-12-06 03:43:31
A3BBDCU69807T2	0.50000	600000	2016-12-11 03:07:43	2016-12-11 03:08:00
A2TY9UFU76QU6K	0.50000	600000	2017-02-16 11:41:11	2017-02-16 11:41:34
A3D2SUT0WZXWH2	0.50000	600000	2017-02-16 20:26:11	2017-02-16 20:27:49
A3D2SUT0WZXWH2	0.50000	600000	2017-02-18 10:21:31	2017-02-18 10:29:25
AXLMOFXKXSU0B	0.50000	600000	2017-03-03 09:11:13	2017-03-03 09:14:59
A3PPRVK6XK6GP5	0.50000	600000	2017-03-02 06:36:39	2017-03-02 06:48:32
A27GZN1JOOIAUW	0.50000	600000	2017-01-19 05:09:50	2017-01-19 05:25:43
A3D2SUT0WZXWH2	0.50000	600000	2017-02-03 11:53:12	2017-02-03 11:54:34
A2A0M30DSA7ZN	0.50000	600000	2017-02-07 18:42:09	2017-02-07 18:43:11
A3SX229VS1X6B6	0.50000	600000	2017-03-17 18:53:58	2017-03-17 19:05:04
A3D2SUT0WZXWH2	0.50000	600000	2017-03-19 11:03:38	2017-03-19 11:04:32
A3SDFAOJW87FGP	0.50000	600000	2017-03-19 20:23:29	2017-03-19 20:24:02
A3SX229VS1X6B6	0.50000	600000	2017-03-23 15:17:09	2017-03-23 15:17:29
A9TK699TOOHIA	0.15000	600000	2016-10-09 02:07:54	2016-10-09 02:08:18
A1R0689JPSQ3OF	0.15000	600000	2016-12-10 13:54:00	2016-12-10 14:06:43
A114RGAXGGF87S	0.15000	600000	2016-12-10 17:08:51	2016-12-10 17:09:28
A3POLV08XTYAMD	0.50000	600000	2016-12-31 17:36:02	2016-12-31 17:39:12
A142ZRU284W9O	0.50000	600000	2016-12-30 04:00:22	2016-12-30 04:02:20
A27GZN1JOOIAUW	0.15000	600000	2016-11-15 11:45:51	2016-11-15 11:47:50
ALVNMQMD3Q3ZE	0.15000	600000	2016-11-20 20:01:41	2016-11-20 20:02:08
A27GZN1JOOIAUW	0.15000	600000	2016-11-30 07:47:48	2016-11-30 07:58:27
A3HMDGRGC5JB7E	0.50000	600000	2017-02-03 11:57:11	2017-02-03 11:59:24
A34F2ESTZYTWRM	0.50000	600000	2017-02-09 02:43:09	2017-02-09 02:54:00
A1R0689JPSQ3OF	0.50000	600000	2017-02-09 18:25:39	2017-02-09 18:26:12
A2V9QJ90P9WHXW	0.50000	600000	2017-02-09 10:57:59	2017-02-09 11:14:21
A3D2SUT0WZXWH2	0.50000	600000	2017-02-13 21:21:34	2017-02-13 21:25:47
A3D2SUT0WZXWH2	0.50000	600000	2017-02-16 13:17:01	2017-02-16 13:17:23
A3D2SUT0WZXWH2	0.50000	600000	2017-03-01 21:20:29	2017-03-01 21:23:02
A3PPRVK6XK6GP5	0.50000	600000	2017-03-06 20:05:07	2017-03-06 20:06:18
A3SX229VS1X6B6	0.50000	600000	2017-03-07 14:38:36	2017-03-07 14:38:59
A2TY9UFU76QU6K	0.50000	600000	2017-01-13 05:57:06	2017-01-13 05:59:59
AXLMOFXKXSU0B	0.50000	600000	2017-03-20 08:37:28	2017-03-20 08:37:55
AXLMOFXKXSU0B	0.50000	600000	2017-03-22 13:36:18	2017-03-22 13:37:20
A3SX229VS1X6B6	0.50000	600000	2017-03-09 04:37:08	2017-03-09 04:37:37
A3PPRVK6XK6GP5	0.50000	600000	2017-03-13 21:33:28	2017-03-13 21:34:56
A3POLV08XTYAMD	0.50000	600000	2017-03-21 06:30:48	2017-03-21 06:31:08
A13XXMDHOULEZ7	0.50000	600000	2017-03-20 17:43:29	2017-03-20 17:43:59
AXLMOFXKXSU0B	0.50000	600000	2017-03-23 18:14:28	2017-03-23 18:22:10
A17AH7B74XRKX1	0.15000	600000	2016-11-09 18:55:07	2016-11-09 18:56:36
A3POLV08XTYAMD	0.15000	600000	2016-12-02 07:18:53	2016-12-02 07:19:29
A2VLOL5DA4M2T1	0.15000	600000	2016-12-10 17:45:41	2016-12-10 17:46:15
A2EOOF9D135HQ1	0.50000	600000	2017-03-04 07:36:06	2017-03-04 07:36:18
A3D2SUT0WZXWH2	0.50000	600000	2017-02-03 14:56:12	2017-02-03 14:57:17
A2YJQUHFIXNOY0	0.50000	600000	2017-02-08 05:22:29	2017-02-08 05:22:54
A3W2QNET7TUNDQ	0.15000	600000	2016-10-06 14:46:53	2016-10-06 14:47:17
A114RGAXGGF87S	0.15000	600000	2016-11-09 21:05:07	2016-11-09 21:15:33
A142ZRU284W9O	0.15000	600000	2016-12-09 06:37:23	2016-12-09 06:43:31
A3SX229VS1X6B6	0.50000	600000	2017-02-16 17:55:41	2017-02-16 17:56:02
A2EOOF9D135HQ1	0.50000	600000	2017-02-20 18:58:12	2017-02-20 19:12:12
A3D2SUT0WZXWH2	0.50000	600000	2017-03-01 23:50:29	2017-03-01 23:51:20
AXLMOFXKXSU0B	0.50000	600000	2017-03-02 14:00:29	2017-03-02 14:05:14
A3PPRVK6XK6GP5	0.50000	600000	2017-03-04 02:47:55	2017-03-04 02:57:09
A3D2SUT0WZXWH2	0.50000	600000	2017-03-04 19:20:27	2017-03-04 19:21:32
AAWX7QFQUNM6D	0.50000	600000	2017-03-06 12:38:47	2017-03-06 12:39:18
AXLMOFXKXSU0B	0.50000	600000	2017-03-07 10:29:06	2017-03-07 10:29:19
A27GZN1JOOIAUW	0.50000	600000	2017-01-25 22:54:28	2017-01-25 22:54:47
A1CPNA5L0J834N	0.50000	600000	2017-02-07 04:17:19	2017-02-07 04:18:35
A27GZN1JOOIAUW	0.50000	600000	2017-02-08 11:18:29	2017-02-08 11:18:45
AXLMOFXKXSU0B	0.50000	600000	2017-03-21 16:27:18	2017-03-21 16:27:48
A109CH3492UU42	0.50000	600000	2016-12-13 23:51:50	2016-12-13 23:52:03
A3D2SUT0WZXWH2	0.50000	600000	2016-12-30 19:12:02	2016-12-30 19:28:43
A2TY9UFU76QU6K	0.50000	600000	2016-12-31 08:50:42	2016-12-31 08:50:58
A37RSNUBBU9UHN	0.50000	600000	2017-02-07 16:15:59	2017-02-07 16:16:09
A3SDFAOJW87FGP	0.50000	600000	2017-02-08 00:25:49	2017-02-08 00:27:06
A3PPRVK6XK6GP5	0.50000	600000	2017-02-08 06:30:19	2017-02-08 06:32:42
ANN3SQMLKLP4X	0.50000	600000	2017-02-09 13:00:59	2017-02-09 13:03:13
A2EOOF9D135HQ1	0.50000	600000	2017-02-20 20:08:11	2017-02-20 20:10:14
A1K4D3NM0XYXZR	0.15000	600000	2016-10-09 16:53:56	2016-10-09 17:11:44
A3HK4BHZ5TNMF1	0.15000	600000	2016-10-11 01:52:46	2016-10-11 01:54:35
A37AJI03M37NPJ	0.15000	600000	2016-11-09 08:42:37	2016-11-09 08:45:13
A142ZRU284W9O	0.50000	600000	2016-12-15 11:34:51	2016-12-15 11:40:52
A3SDFAOJW87FGP	0.50000	600000	2016-12-31 15:11:52	2016-12-31 15:12:43
AXLMOFXKXSU0B	0.50000	600000	2016-12-30 06:32:32	2016-12-30 06:33:07
A27GZN1JOOIAUW	0.15000	600000	2016-11-30 12:51:18	2016-11-30 12:53:04
A3D2SUT0WZXWH2	0.15000	600000	2016-12-02 15:34:42	2016-12-02 15:37:42
A3D2SUT0WZXWH2	0.15000	600000	2016-12-06 18:33:50	2016-12-06 18:36:00
A3POLV08XTYAMD	0.15000	600000	2016-12-09 16:37:33	2016-12-09 16:38:43
A3SDFAOJW87FGP	0.50000	600000	2016-12-13 02:58:09	2016-12-13 03:04:44
A142ZRU284W9O	0.50000	600000	2016-12-13 06:38:50	2016-12-13 06:39:41
A1KEA2Z47S3UPI	0.50000	600000	2017-03-01 13:23:29	2017-03-01 13:32:35
A3SX229VS1X6B6	0.50000	600000	2017-03-02 22:39:42	2017-03-02 22:40:02
A27GZN1JOOIAUW	0.50000	600000	2017-03-09 09:50:09	2017-03-09 09:52:50
AAWX7QFQUNM6D	0.50000	600000	2017-03-16 17:18:58	2017-03-16 17:19:24
A13XXMDHOULEZ7	0.50000	600000	2017-03-16 06:21:39	2017-03-16 06:26:20
A3SX229VS1X6B6	0.50000	600000	2017-03-19 03:10:59	2017-03-19 03:16:12
A3ENNVSWZIXWDG	0.50000	600000	2017-03-23 08:25:49	2017-03-23 08:26:10
AXLMOFXKXSU0B	0.15000	600000	2016-12-01 07:26:55	2016-12-01 07:42:21
A142ZRU284W9O	0.15000	600000	2016-12-02 21:01:03	2016-12-02 21:02:02
